tract,commute_yr_a_int,commute_yr_a_pw1,commute_yr_a_pw2,commute_yr_a_pw3,commute_yr_b_int,commute_yr_b_pw1,commute_yr_b_pw2,commute_yr_b_pw3,commute_yr_c_int,commute_yr_c_pw1,commute_yr_c_pw2,commute_yr_c_pw3,commute_yr_d_int,commute_yr_d_pw1,commute_yr_d_pw2,commute_yr_d_pw3
06019003701,41.44378284326134,-19.612732440421933,2.6532052415564538,-0.04476658405199585,6.5295011389695015,-2.8337032261947073,0.5678136127266019,-0.012738219580510574,3.150839421744127,-1.4878748873067007,0.2182325486300538,-0.004094096747452541,18.962509146927857,-8.637233288650052,1.3112195550785424,-0.024693360653946877
06019003702,37.66448656011553,-17.82755824906649,2.436326258214641,-0.041681597937549705,6.5806383207372665,-2.8250454771435365,0.5685846604464458,-0.01278223659631383,3.0288194116892444,-1.4112354129747726,0.22279904363490716,-0.004405775300796907,11.190095535524165,-5.067254145434808,0.8316773528997502,-0.016803351729739353
06019003803,57.19507371273023,-26.892054527344463,4.214915753511424,-0.08292283054472409,25.159131360801286,-11.606310670147439,1.8294903107459037,-0.03556707083139216,4.902451091980492,-2.1969347286940684,0.3750705381900567,-0.007710580277417105,15.037001315270107,-6.823890741038247,1.0943059045813601,-0.02171712516396715
06019003804,18.058563798998208,-8.718588250960273,1.2975884735183083,-0.02449520545318876,2.449331753119747,-1.095327755531493,0.2004693048499814,-0.00430904950435253,0.8298336608010607,-0.37963136053639723,0.06634209866307958,-0.0014077827429628121,8.489328257205784,-3.9736268118344196,0.5510499538865967,-0.009701778099010716
06019003805,35.47006140720925,-16.865395828404466,2.303171173148308,-0.03974783985477656,9.08582349050766,-4.068021388706963,0.7481903909898426,-0.016100079844832155,2.364255187639675,-1.112848419997689,0.1562387672091998,-0.0027914968975625586,14.368881247710654,-6.659684649650722,1.0194918882967479,-0.01964342903100015
06019003807,34.67527171416933,-16.301174401841592,2.3293120430316483,-0.041683081398183504,11.304131128683451,-4.947997509735649,0.916313133913165,-0.0196565047762185,9.318049364419302,-4.351765290863581,0.6594192176491208,-0.012643455351978267,15.065546208663422,-6.98188278038014,1.0635733241190628,-0.020343892173846828
06019003808,29.964243706769825,-13.995608387435261,2.1238590979222125,-0.0402541839841152,12.1424697398618,-5.490473839862047,0.9638537453090879,-0.020214583672567146,3.6100536768435045,-1.6771683943749947,0.26400381792230104,-0.005199948460655782,14.468153780691024,-6.525258884452375,1.0779496769903327,-0.021765065189191145
06019003809,68.84972860427857,-32.21272765372051,4.8642618557614865,-0.0915457557005096,27.61787711660874,-12.506111407920665,2.1776548893296495,-0.04534220186915249,10.280893534893863,-4.778461830585706,0.7397970078161468,-0.014366976472973327,36.938610101935595,-16.197109533957537,2.7661061749276215,-0.056731621891755395
06019003810,25.18324324332616,-11.703939051816844,1.843043060366011,-0.0358290417594072,11.003172751917525,-4.879449098597933,0.8990133231661412,-0.019247947001711344,2.0246757443423613,-0.9087533851848376,0.1583798263783812,-0.0033297539627233177,2.7948629694795293,-1.2750800391145343,0.21324202858009403,-0.00435520347930564
06019003900,70.20387529809982,-32.00407772740107,4.982852264555529,-0.09730868703507319,9.20525779544244,-4.286374058081374,0.6378614480154142,-0.012117797023699401,50.25012490019664,-23.414477604651694,3.462414783221068,-0.06383382961186956,68.17694423154745,-30.17916087908938,5.128298694188336,-0.10502889471426033
06019004001,96.00791476831255,-45.009332412759754,6.875430537286333,-0.13233562472544474,59.308554910424725,-27.683896149300054,4.046649779754522,-0.07404928201944705,123.8985161235362,-56.777194816165476,8.850931525169997,-0.1696079177063631,455.3464819561507,-204.86600652426205,33.05291144831175,-0.6571046790651498
06019004002,51.697623721619536,-24.43838016369151,3.609766765800393,-0.06760650662182409,23.031858002405873,-10.704117634692139,1.5816778311983901,-0.029156729907385874,25.402082609362157,-11.569249706344618,1.8832621850903564,-0.03731140271140055,45.50144797123469,-20.249890326710624,3.3125226114170494,-0.06606964740484851
06019004100,24.81388478330213,-11.427855540763742,1.8120839894893281,-0.035787777247490826,38.23520073928679,-17.682125139442373,2.6722788813373777,-0.05045252024653317,9.748880870526683,-4.43538681590636,0.7538433620096724,-0.015530102172761719,22.984824023483604,-10.18125086494213,1.6624920439867288,-0.03303850261144424
06019004205,378.3005077813392,-176.54778836041126,26.23367196052122,-0.48407290983598233,137.60268400708085,-61.24144427995935,11.250063020169598,-0.2412301137123289,64.91512987584002,-30.351258075894798,4.707491362413397,-0.09161071835046734,274.34262478323177,-123.1213444356961,20.21275734529056,-0.4062485809051322
06019004207,135.43720322200718,-62.45327900824791,10.1439661500883,-0.2017532753312303,101.66171011881148,-46.0534693448288,7.776268917272833,-0.15793231991338946,25.295139320629573,-11.568750428974555,1.9180836668702161,-0.039202945663908154,88.6638015016745,-39.63028103365093,6.587526782056577,-0.13351993573249965
06019004208,49.475213616458866,-21.664548829452716,3.7772669846040614,-0.07712912376257378,24.161751894611523,-11.04667966875407,1.7583258702719922,-0.03418024202469181,8.289440736734702,-3.81680606034055,0.6311302976124922,-0.012894552859429214,23.260860702638954,-10.397576274708873,1.6587137768351008,-0.03240132264397893
06019004210,50.68174528445793,-23.35073175760513,3.682096844081318,-0.0711993923815209,24.627114142598508,-10.973524006482727,1.940773616828731,-0.040495899657097836,10.268546768137131,-4.701401501742825,0.7649957298260287,-0.0153492907396271,22.55111846842922,-10.263416869800032,1.6630724346862902,-0.03321397563045026
06019004211,23.58972255358289,-11.105562602191963,1.6794505528443835,-0.03164778612539491,15.557995356230775,-7.131815486250981,1.1686171080843761,-0.023249181549311777,5.686252092632597,-2.648301888245073,0.3894612463902078,-0.007218730465869781,13.547725313199718,-6.111373945675665,0.9991306248899992,-0.02003361383366021
06019004212,273.2244458962156,-127.95866555614353,18.886801749267516,-0.3471881707601664,138.71781076423812,-63.169321734446406,10.597408957610861,-0.21516569277636613,51.87478936774468,-24.11046170433946,3.7912100004791114,-0.0746289404097114,222.10867682095903,-98.8596650098241,16.49374126096218,-0.3344834044473241
06019004213,13.259440218346509,-6.128506197734281,0.9492727356882887,-0.018071738662923817,6.412232303614954,-2.9957150291544776,0.4805392549620761,-0.00951037150440516,0.4180124065888288,-0.1973469370952114,0.028685049939253127,-5.2563367932869e-4,6.249142952925542,-2.8927321003886974,0.4365164796682962,-0.008285970451336805
06019004214,38.38316516429168,-17.693762557448203,2.753272288610692,-0.052624866046994324,13.456426150205704,-6.17335891920765,1.0223090374222201,-0.020631693602857822,7.8152133006276685,-3.6233669557085695,0.5791481750064513,-0.011557216501335926,39.004717859601655,-17.473025492290642,2.865125868630093,-0.057315600903825654
06019004215,44.40231747928929,-20.465993622033196,3.263815553036018,-0.063687276051449,24.24244102766004,-10.843906929735832,1.812365827793097,-0.0362905043296713,3.440396364810932,-1.5975134202960362,0.2585897253063338,-0.005218754879793156,30.107029799609634,-13.636108779582713,2.215663868959801,-0.044260835050615024
06019004216,24.728345594234078,-11.094668761968123,1.8445739607160558,-0.03677075950740841,12.913163317705973,-5.98724664738271,0.9160896124672422,-0.017319608667482247,1.9927924748529378,-0.9344577756674328,0.14860759098721674,-0.0029484468158590457,11.786494459093536,-5.406863068576848,0.8530853228456674,-0.01677945145927598
06019004301,74.1404204808111,-32.39609530057323,5.595660574493172,-0.11257306569003546,26.240822823323576,-11.907489021317147,2.0629848276104874,-0.04296099486494818,11.949323245069571,-5.532136564423496,0.887205101520365,-0.017674343532446034,39.547104029576815,-17.676015227024454,2.913864825904132,-0.05849579019493169
06019004302,83.17662951562272,-37.63671226788378,6.230088033790222,-0.12383102615430361,25.060713470535287,-11.447243595763181,1.8715854786536705,-0.03745739041631234,16.34398130042618,-7.557796130263537,1.2041749177037577,-0.023848801611080123,56.82887705788237,-25.631503872826464,4.117726986604753,-0.0815258976140033
06019004303,174.78117597980614,-78.47743725951734,13.270971674585441,-0.2671589601999422,42.04146963554365,-18.671084638373273,3.3926147557924318,-0.07237436967634818,28.94560457856065,-13.404583696748992,2.197399649860691,-0.04447565758454008,73.19608231756985,-32.739061698745196,5.390958530193257,-0.108733184117452
06019004404,416.8040063956091,-188.24139171998428,31.03765227873888,-0.615508773616289,103.82667383238352,-47.21696827752654,8.298861555844326,-0.1745734072396567,73.5786901609145,-34.29071685795463,5.457501924869186,-0.10826505039530994,368.09149219586556,-165.01905332081975,27.250297962690645,-0.551149106788634
06019004405,38.538639491487984,-16.611780716742995,3.0746660972251694,-0.06495058951264343,5.899074938646463,-2.7768845288339956,0.44447969472136306,-0.00887316676014577,5.232239639897082,-2.428421890934201,0.38734090682958344,-0.007731050035228864,13.356861063170758,-5.911892194863159,0.9767499383994068,-0.019572488431321207
06019004406,271.58773000013775,-118.97906840736526,21.59964370395496,-0.45410729398985383,64.29219145972966,-29.863942340862373,5.019954763891532,-0.10325264373301284,41.39937408552335,-19.22353636121157,3.1204457650076476,-0.06283992184134855,155.57001864837957,-68.56452757444123,11.719673969576524,-0.24156882045969721
06019004408,218.2544304779213,-95.64223944702238,17.3964243399026,-0.36600196345611413,55.90166865666721,-25.34033090925019,4.41677390882503,-0.09248117905002012,34.3572050576622,-15.93827306594501,2.6097186091737323,-0.05268926207838434,134.11951004788133,-59.16503898147033,10.161278670085593,-0.20988092781279818
06019004409,416.4060801550296,-185.732006209182,32.01736714680677,-0.6529365683370976,112.0664526953844,-50.78882216725644,8.717856348829862,-0.18043868424322207,78.27282081726429,-36.33462777122959,5.822782139211974,-0.11595365407264716,384.5933042499216,-172.07793425518048,28.76376502820308,-0.5881219147178576
06019004503,110.27668395485505,-50.08355853919147,8.23393016522282,-0.1630679563984362,28.602533144996645,-12.9392245776582,2.2466773820904726,-0.04699045681888839,16.583376863888343,-7.670965852054453,1.2361177983215725,-0.024631103761698317,65.22040319813544,-29.110584791001134,4.81642044988404,-0.09714643081095921
06019004504,233.72680214645686,-105.32772938634369,17.49980752426629,-0.3488276625768676,43.566868243760375,-19.801715043503464,3.5185434589924296,-0.07462716246339822,40.757944876515836,-19.073909315937392,2.985090922324034,-0.058487755949395426,87.13505818348885,-39.59968625422746,6.321264101298463,-0.124796255706404
06019004505,251.81607973046349,-115.45621714195484,18.18434151139014,-0.3500443990091824,36.62356760400207,-16.767485073359744,2.9533584001789457,-0.06268478652711718,31.303979062103085,-14.567689173414893,2.2924632746106135,-0.045090212738114074,103.23849672970023,-45.82513235467247,7.685344409259261,-0.15647284816952212
06019004506,258.1795824789993,-116.71567480591803,19.139908869145803,-0.37744038632810445,38.592886670150385,-17.35970585805982,3.156804600838993,-0.06782617696952765,39.03583866458911,-18.042783172986812,2.85940962838474,-0.05639043910393397,194.6969424368822,-85.8444817850484,14.658575588761753,-0.30160193778092587
