tract,int,pw1,pw2,pw3,pw4,pw5,pw6
06037800330,0.06610672839105378,-0.0019444544097687404,0.007626480268639623,-2.915786424000376e-4,-1.1141671421781207e-5,9.176820249584985e-7,-1.576996409055975e-8
06037800331,0.046373842167277905,0.009230032336642269,0.001188725425329733,7.332661947894729e-4,-7.88705932952829e-5,2.9402073964115186e-6,-3.8462444702335645e-8
06037800332,0.08195387640893587,-0.00701491999457032,0.011369852566807781,-8.302554031465466e-4,2.1264245766274002e-5,1.1070066050397144e-8,-6.001380634320588e-9
06037800406,0.07930684531361781,-0.009270348943265987,0.012027169254462993,-0.0010297064989924108,3.8846108807062725e-5,-5.853477222720212e-7,1.0267924746100196e-9
06037800408,0.061978828648683044,0.0030396810601331626,0.0065201552317594265,-2.806386488200678e-4,-3.515399479709794e-6,4.7078190662661313e-7,-8.468890179167449e-9
06037800410,0.06694689492009068,-0.003859151405600441,0.008640627165676705,-4.8060285038863245e-4,2.0372646314445336e-6,5.285389268405618e-7,-1.1610979978706994e-8
06037800504,0.06881376838382178,-0.009750823300392827,0.011450756803956907,-0.0010882643313450376,5.229156496970747e-5,-1.2301800890945293e-6,1.0600609804777287e-8
06037800506,0.07578504278073013,0.005968319034045715,0.007148959882060017,-1.5595484127271052e-4,-2.4677444408359658e-5,1.3720553545011293e-6,-2.057455804271956e-8
06037900102,0.03582561653631159,-0.033873167198568366,0.013772143673514967,-0.0020270186201257387,1.5038207154538066e-4,-4.870974015825144e-6,5.59433395381423e-8
06037900103,0.03762520083205123,-0.026485539868528214,0.011236791187740059,-0.0014459330554493514,1.0131389946832405e-4,-3.1672443650957103e-6,3.4872959239247865e-8
06037900104,0.04015957970811034,-0.028902284498172105,0.012598380318471167,-0.0017223198740500395,1.2303167061935707e-4,-3.9011357652675166e-6,4.391142542041303e-8
06037900201,0.03500094718629887,-0.015191950314807717,0.0071903250350730434,-6.397923088412379e-4,3.7603768282332276e-5,-1.0397354800373204e-6,9.347929523355955e-9
06037900300,0.039378583136928214,-0.014645462865261118,0.008036444414970029,-8.165276615141649e-4,5.2610004477297425e-5,-1.6112781415818637e-6,1.7287237323243986e-8
06037900501,0.029827856904268434,-0.01475181287536992,0.0064993251179515125,-6.071322426496481e-4,3.8175204262177085e-5,-1.0733500641178637e-6,9.420208745952917e-9
06037900504,0.040909243721901946,-0.015088712047521765,0.007987538192532177,-7.309560124391637e-4,4.281724329477766e-5,-1.2190299774034883e-6,1.1958249338160315e-8
06037900505,0.038403516179727905,-0.02485349949488517,0.010924119943012055,-0.00139459349623954,9.510971604399154e-5,-2.8654691037840626e-6,3.0058117318725506e-8
06037900506,0.028362325205352926,-0.016651929107817036,0.007038005333713086,-7.569163350344858e-4,5.0247282820260756e-005,-1.4418666288754951e-6,1.3232497507648566e-8
06037900507,0.04048963605385912,-0.025364152079544,0.011582571183063117,-0.0015295863661481256,1.0642738137341149e-4,-3.2835996968734082e-6,3.5679097304312434e-8
06037900508,0.032541116302603236,-0.0016031191439346555,0.0024579352983012752,2.848472684997301e-4,-3.591457561154135e-5,1.4536170841136766e-6,-2.1172604602512882e-8
06037900602,0.034013277794505414,-0.03337287994402178,0.013196887438496134,-0.001932495529145834,1.4208333523674674e-4,-4.5200737799548755e-6,5.056128978200337e-8
06037900605,0.032760749107222216,-0.02613982116170534,0.010928354292026906,-0.0015194966021429355,1.1255477516956846e-4,-3.6400706056767256e-6,4.127407323295275e-8
06037900606,0.03145038654684716,-0.024203711409680282,0.009756673983919498,-0.0012527208331284277,8.364946214505355e-5,-2.3543395708173388e-6,2.177561299733774e-8
06037900607,0.03341067584811298,-0.03017332965826234,0.011920779424171354,-0.001663366234797478,1.1993833169972151e-4,-3.75148150764531e-6,4.0973295904085676e-8
06037900608,0.03396824753563036,-0.016497074136997254,0.007660273624207619,-7.939129539745445e-4,5.010622818268715e-5,-1.410299721956989e-6,1.2948419949784788e-8
06037900609,0.02592177380421149,-0.011466489497488323,0.00518698601888762,-4.3209801149744244e-4,2.5773868465332698e-5,-6.34505870383092e-7,3.5252744671743593e-9
06037900701,0.03366688231334518,-0.02573457566111644,0.010630814523386009,-0.0014096377068698361,9.919656524472673e-5,-3.0344675123541443e-6,3.2094028430174283e-8
06037900703,0.027250652537992553,-0.0230912335669914,0.009314389186333406,-0.0012808334271624566,9.30430946784972e-5,-2.865782521291317e-6,3.004743893586677e-8
06037900704,0.023733506207217283,-0.02603576055267457,0.01014314699386928,-0.0015507886892869832,1.1509078225151153e-4,-3.5279528524916645e-6,3.6679712232914786e-8
06037900705,0.03120900694938621,-0.020669184243847002,0.00925163858803871,-0.0012278679282041155,8.799921169987734e-5,-2.7268989973612343e-6,2.9085755695020822e-8
06037900803,0.031028899586055723,-0.017734892462276882,0.007517596572937663,-7.832789189500494e-4,5.177153415896959e-5,-1.5370075935646997e-6,1.5182788808628142e-8
06037900804,0.02987492268648777,-0.023028522320060644,0.009170076511646717,-0.001154344665877241,7.864976104906047e-5,-2.282828820279463e-6,2.2024012882709998e-8
06037900805,0.036514673263411644,-0.01641034250707405,0.007714208683748925,-7.13882769215233e-4,4.4247684586911985e-5,-1.3256134923077538e-6,1.369309621622829e-8
06037900806,0.029486585809502953,-0.03006878264855702,0.011450328262267382,-0.0016394882101512182,1.1453105729306435e-4,-3.339178813532542e-6,3.2752875419085855e-8
06037900900,0.04073451169205218,-0.011301079625764425,0.006915245019302672,-5.515148729813539e-4,2.6303301464043692e-5,-5.414698550208628e-7,2.133725985619332e-9
06037901004,0.04879241628948172,0.00108459977602737,0.0038075751700889656,2.2499891391596799e-4,-4.00600715786531e-5,1.6966853510468137e-6,-2.4195747465420546e-8
06037901007,0.04534617333097827,0.0016848274359052065,0.003229925740172906,2.8812422114260353e-4,-4.320310844179719e-5,1.7835508961242495e-6,-2.525882505963218e-8
06037901008,0.038235946705046646,-0.01473543541691317,0.007593049889881652,-6.985631856567664e-4,4.1249261835523624e-5,-1.1549661525338603e-6,1.0806833819467183e-8
06037901009,0.03924558794672132,-0.00350054187515262,0.004552238545754228,-1.2760059555505472e-4,-5.014783022405069e-6,4.401350923372816e-7,-8.882006227131609e-9
06037901010,0.03936573209305911,-0.012134311838854474,0.007047647275982388,-5.969506538752238e-4,3.156472220764395e-5,-7.660717812558885e-7,5.360594387027808e-9
06037901011,0.02840118307224319,-0.0010233871531272864,0.002549056951640037,9.989665749727748e-5,-1.4999733253551923e-5,6.285438133530549e-7,-1.009670718469437e-8
06037901101,0.028908963771012243,-4.4758320767540345e-4,0.00176789837809095,3.603276320774206e-4,-3.93091106755858e-5,1.5219633487954264e-6,-2.1653641979520853e-8
06037901102,0.04194990550608515,-0.0020589550975559936,0.0038851908884395465,1.2995030869796204e-4,-2.7635115246345865e-5,1.1795762233302128e-6,-1.7166689915296773e-8
06037901205,0.039479541374309264,-0.002371029807467241,0.0037713504375029164,1.0295807011854251e-4,-2.483170931833015e-5,1.111554465511732e-6,-1.688835707112119e-8
06037901209,0.03161338547310017,-0.008413439107123293,0.004848590475069676,-2.464371611062543e-4,1.1487994472062132e-5,-3.14141486036636e-7,2.2729733118966605e-9
06037901210,0.03725035693980352,-0.01398465041309773,0.0072658195856422966,-6.365448071280668e-4,3.817281404472479e-5,-1.1295560467668091e-6,1.1513928442390189e-8
06037901213,0.061875553285401744,0.011856223723064175,0.0020409203321319377,7.700464648838191e-4,-9.340437188475865e-5,3.668240127950509e-6,-4.918983606965406e-8
06037910001,0.042551876823937206,-0.026236786781433374,0.011928782756270727,-0.0015216626363058637,1.0702772862490999e-4,-3.4346771743471424e-6,3.9480133312956723e-8
06037910002,0.04233177417497693,-0.02193682891489859,0.010299743178167203,-0.0011557776516112643,7.737830610234366e-5,-2.4488655841022602e-6,2.7819699503382317e-8
06037910101,0.04299535491197101,-0.033868466647286204,0.014386198268780528,-0.002006702828875626,1.4432350557020215e-4,-4.629934578976721e-6,5.312807489420364e-8
06037910201,0.03444151078800223,-0.007301131194218872,0.004819707769291596,-1.986162221389887e-4,2.326296230996992e-6,1.7388280011668036e-7,-5.716658407065647e-9
06037910202,0.07786656864469753,-0.004873177449916842,0.009549874837062556,-5.597232667347328e-4,5.91902470032923e-6,3.861776180781563e-7,-9.300408085469704e-9
06037910205,0.05153312933269013,-0.020255545864300655,0.011233028800993677,-0.0012688667338923477,7.925718209077418e-5,-2.3253612501808378e-6,2.450618255086115e-8
06037910206,0.041876308587625075,0.01312053038940237,-0.0010622527960311681,0.0011640069769469088,-1.1249502192231482e-4,4.090142338834314e-6,-5.284933305125436e-8
06037910207,0.04241443153850922,4.48065605444992e-4,0.0030435989714141915,3.251088254240343e-4,-4.434988898087839e-5,1.7667044037449965e-6,-2.4493855571902945e-8
06037910208,0.03886546906699404,-0.005470015129373572,0.00468271370551118,-9.322593178465963e-5,-8.762256215381073e-6,5.71832146984828e-7,-1.0474802879899711e-008
06037910209,0.04851814674194347,0.010966363453614134,2.33408007896665e-4,0.0010203420424341773,-1.0588759907936428e-4,3.946218475299626e-6,-5.158617084964453e-8
06037910210,0.05005190766098104,0.007065598368258109,0.0019510066023253321,6.562901602862328e-4,-7.647985252300229e-5,2.946628814832286e-6,-3.936854380604833e-8
06037910301,0.055081641449132586,0.0013974479144205263,0.0046103039759122135,1.5502707788558223e-4,-3.9075312608730346e-5,1.7432595242634815e-6,-2.5262062948368304e-8
06037910302,0.03700597973489076,0.002778534254223923,0.00215602873827585,3.553055268338142e-4,-4.1255430010596125e-5,1.5708340571973937e-6,-2.1495391879997974e-8
06037910401,0.02798572697820292,8.894311829566613e-4,0.001533723531218514,3.4617675076055286e-4,-3.389183081809856e-5,1.2065276703005834e-6,-1.6316300013089212e-8
06037910402,0.03469386219717202,-0.03179619706724621,0.012622167697872956,-0.0017843965982781494,1.2704950302460643e-4,-3.906518895669126e-6,4.189104044149331e-8
06037910403,0.031213140788142833,-0.03223572798718609,0.012442903814722612,-0.0018187151744486864,1.2933870327671283e-4,-3.887779091152514e-6,4.015599157297403e-8
06037910404,0.04286904432384843,-0.022894507962945308,0.010630266968204162,-0.0012031915044104942,8.031232388498028e-5,-2.5293330721700903e-6,2.8626573037629153e-8
06037910501,0.026220183453833718,-0.028477896091221137,0.010759952916066875,-0.0015816038238255792,1.1094512553999825e-4,-3.1836535080862445e-6,3.0156295342977445e-8
06037910502,0.037337375153018014,-0.03211392350260183,0.013090078300496645,-0.0018394561093955282,1.33248207500573e-4,-4.241291618026569e-6,4.774403939467939e-8
06037910504,0.03353924429216321,-0.0223821460587525,0.009350377035924949,-0.0011164033431516158,7.813403765457482e-5,-2.4572832051439314e-6,2.690881319757639e-8
06037910505,0.03956043579415677,-0.012550392888727053,0.0066309361442813105,-4.0909967495625246e-4,1.614549102709123e-5,-3.08801923934928e-7,8.567835733700652e-10
06037910601,0.03879728596706609,-0.024082269489072786,0.010480165208054148,-0.0012446519881120486,8.489172413262657e-5,-2.6486363113489437e-6,2.9228691515994006e-8
06037910602,0.031236611995656454,-0.024079370835840858,0.00988559569833858,-0.0012963743942837455,9.13442568088747e-5,-2.785142734880865e-6,2.917057857561621e-8
06037910603,0.03622587781522528,-0.019270457885031036,0.008710046913741777,-9.396083508344182e-4,6.246807355347649e-5,-1.9247455117421283e-6,2.0680862578598866e-8
06037910605,0.03857430973150792,-0.030298912912405655,0.012670822085259126,-0.0017281160392960935,1.2524682927071663e-4,-4.044427326326143e-6,4.6446499763695514e-8
06037910606,0.03844710506439189,-0.020438740412957825,0.009310428633215793,-0.0010108825491696243,6.578295484645901e-5,-1.989485431416916e-6,2.1098146669423825e-8
06037910705,0.04492694991166401,-0.007552655383233233,0.006040005196085493,-2.6550886801780116e-4,2.6351776371702484e-6,1.7036676467254863e-7,-4.89446590541965e-9
06037910706,0.038536130454357914,-0.020831711872433864,0.009332436903637702,-9.870614731842583e-4,6.45156341485539e-5,-1.996594268643133e-6,2.188392843025413e-8
06037910707,0.03126393517804307,-0.01785902732271557,0.007750725842083884,-8.318022082765756e-4,5.451199339494482e-5,-1.5896783060702176e-6,1.540762851046734e-8
06037910709,0.0474186314265576,-0.00752141108886672,0.00587815432327526,-1.1621108342520468e-4,-1.0751869428096133e-5,5.794528204110673e-7,-8.958568289387025e-9
06037910711,0.03516001315743964,-0.013596103762359467,0.006737368425272426,-5.522249303211153e-4,3.1666070240128795e-5,-8.827865488051817e-7,7.977384739972723e-9
06037910712,0.043763910144774876,-0.01451858278567479,0.007818373647500699,-5.740230134500171e-4,2.808149575453666e-5,-7.484069911377052e-7,7.05441385747896e-9
06037910713,0.0362016956766353,-0.014297542821780584,0.006949016941690111,-5.3867075777757e-4,3.074481382760204e-5,-9.132739290074844e-7,9.34427000444366e-9
06037910714,0.03900091308269704,-0.021553266974015748,0.009841109431479122,-0.0011209967299107043,7.639852751972088e-5,-2.4277927949350682e-6,2.7455875991599562e-8
06037910715,0.03683401009612713,-0.023056705642205386,0.01008464566625768,-0.0012166860267689976,8.535198820189236e-5,-2.7300990889499466e-6,3.0877539284945545e-8
06037910716,0.04330620856633784,-0.00863918643452452,0.006160493057272758,-3.1487935406090826e-4,7.348424227212188e-6,1.3287728431958317e-8,-3.1863261655365026e-9
06037910804,0.06422919669043878,-0.010563223949793936,0.00987152840401003,-8.392924902641154e-4,3.9266291411612655e-5,-9.511114197518253e-7,8.51846441055217e-9
06037910805,0.0678799881209729,-0.003399760646799445,0.008020809179894598,-4.3009004331486173e-4,2.625591212554319e-6,3.975951504265621e-7,-8.998837753185112e-9
06037910807,0.04401016068058302,0.009809003439137794,0.0010631373642541444,6.369156085406655e-4,-6.55918360602655e-5,2.3626643386401272e-6,-3.01765735803169e-8
06037910808,0.04827793181725075,0.009522597683138567,6.496666357127865e-4,9.279788034772164e-4,-9.794810227413934e-5,3.6664198140422134e-6,-4.810360972633754e-8
06037910809,0.09514705496814024,0.0012863702992720334,0.010945219963594164,-7.557990134021066e-4,1.1571673469249325e-5,4.2561163483523945e-7,-1.1650232303096554e-8
06037910810,0.09518591078156374,0.0014334095650418667,0.01011005191889893,-5.378011003093288e-4,-5.96412993523828e-6,1.001442033195167e-6,-1.8439460192975356e-8
06037910811,0.08471176458357235,0.0041790354309441296,0.008124130825910316,-3.280998215281588e-4,-1.3389010967590087e-5,1.0662382756354514e-6,-1.773139705750292e-8
06037910812,0.07133259968396317,-0.006004645089377604,0.009048067635430715,-5.404329464179323e-4,8.47995329192395e-6,2.3201848811269292e-7,-7.047689282308876e-9
06037910813,0.07223696011282357,-0.005828800628233975,0.00940340051035108,-6.727751065056405e-4,2.0953961612368774e-5,-2.2744536235467834e-7,-1.0953883979973457e-9
06037911001,0.03516958298546267,-0.015115260651412622,0.007566328907165835,-7.770335916060696e-4,4.9289960562106197e-5,-1.4177708276974628e-6,1.3573801322823466e-8
06037920011,0.03438064711511817,-0.0026314650153656588,0.003294002828723037,1.3180907341822672e-4,-2.7245345464590593e-5,1.2840733948586072e-6,-2.052898078211362e-8
06037920012,0.03158336471649899,-0.0033863451515544923,0.0030481770743118622,1.3466824036228363e-4,-2.0611047402586793e-5,8.258304570488694e-7,-1.2252378827081643e-8
06037920013,0.05558293021255742,0.004974183554794931,0.004169115743572657,1.7029049968506345e-4,-3.9057015876580346e-005,1.73077244115163e-6,-2.501625805332297e-8
06037920015,0.07072005230148282,0.007375968799874319,0.005186475597764063,1.9566612138174344e-4,-5.185067388158934e-5,2.34384152957627e-6,-3.3578114214004874e-8
06037920016,0.062005134655013235,0.010187952405547566,0.002974480898178991,5.451408611063616e-4,-7.377938850070953e-5,2.958184112070066e-6,-4.001732165715438e-8
06037920017,0.04092683059034356,0.009528858527957705,1.5056865053227221e-4,8.652093423732954e-4,-8.63166707380712e-5,3.1610486758005016e-6,-4.119315610450058e-8
06037920018,0.03808038047710606,0.01789443035591885,-0.003221933846818943,0.0015566440142854776,-1.4210718787278624e-4,5.068824185344516e-6,-6.468886302610166e-8
06037920020,0.05868523669677451,1.728540649878323e-4,0.00608689001698527,-2.1196062845870955e-4,-7.511271592495197e-6,6.112438985531492e-7,-1.067429419553116e-8
06037920023,0.028192043918182676,0.0035249049514725576,0.0020099635236396096,8.091627743469781e-5,-7.2529390021357975e-6,1.8422409994415714e-7,-2.5764371670528194e-9
06037920026,0.05894512504201456,-0.011780137773951451,0.009055290340141338,-6.837967629450206e-4,2.6647788626732905e-5,-4.636562792736552e-7,1.48475879415752e-9
06037920028,0.036312416566745886,0.017828452362079625,-0.002799592624896372,0.0013661422265835229,-1.2361894925183012e-4,4.391824694708046e-6,-5.6078542708080754e-8
06037920029,0.023426767465218892,-4.3850544537862233e-4,0.002582626905926185,-8.606156145614015e-5,1.0210957273090073e-5,-5.07568013237336e-7,6.7908422043630175e-9
06037920030,0.03332254621804877,0.0053740546486224896,0.0011721640274942188,4.433866995470593e-4,-4.538251366295259e-5,1.6881555438564924e-6,-2.2977897081295743e-8
06037920031,0.026769433233939616,-7.016248814209034e-4,0.0023254911392618974,1.0523193511674263e-4,-1.5682285313419578e-5,7.062928004412599e-7,-1.192225833190059e-8
06037920032,0.07304272282929573,0.008881737058434673,0.004305510134899447,5.02487964816949e-4,-7.971205819834795e-5,3.3178043203055276e-6,-4.547465482320368e-8
06037920033,0.025771450246033157,-0.0075287542473164585,0.005153845374937227,-5.833498611096567e-4,5.1281223033983676e-5,-1.9702125345133644e-6,2.555437145166983e-8
06037920034,0.04736238363225511,-0.004476522434241353,0.005599195423786979,-1.7513104842968485e-4,-4.994187396287148e-6,4.2121566925361444e-7,-7.695603422886401e-9
06037920035,0.02973137734203713,0.0034967726033615382,0.0012530131530074427,3.926151481173569e-4,-3.7554291196384266e-5,1.313722517715066e-6,-1.7271010488759513e-8
06037920036,0.03786103086778591,-0.005862593218110629,0.00480934261974145,-1.3973456161209955e-4,-2.7036636905233353e-6,2.8398691895591435e-7,-5.956627368816794e-9
06037920037,0.0172062277742841,-0.011976476439120231,0.006105164279513818,-9.842566528579632e-4,9.10497943220104e-5,-3.4272489680439603e-6,4.387707812119478e-8
06037920038,0.03373522758829806,-0.022950788750205155,0.010723516018826136,-0.0015713268960524927,1.1792488521347109e-4,-3.823687407866953e-6,4.3508034964521115e-8
06037920039,0.0572275230430153,5.535277791013216e-4,0.0053885449054490225,-1.619392258430113e-5,-2.4525201711673067e-5,1.2115577788419166e-6,-1.822991256265843e-8
06037920040,0.0377081453991641,0.005183063475172218,0.0017680832648748345,4.1353647259732574e-4,-4.387741619199354e-5,1.5697141760652516e-6,-2.0235443114346958e-8
06037920041,0.013914509907391404,0.025446776962323777,-0.006429628644077233,0.0015304672864847706,-1.0838819254029978e-4,3.2241738419425243e-6,-3.5663590247806076e-8
06037920042,0.023185928694077023,0.00947980108981198,-7.410918503190842e-4,6.020165032053788e-4,-4.4094335005595735e-5,1.2726297371641542e-6,-1.4036585052812938e-8
06037920043,0.07693425030487987,0.007631314234629561,0.006552238459434401,-7.656212115087537e-5,-2.9877050387954123e-5,1.5392583089417342e-6,-2.2668904640165553e-8
06037920044,0.03130318915045746,0.018721521048007287,-0.0034710210574099482,0.0013926873632323052,-1.1847233980130823e-4,4.019082509974586e-6,-4.9447104090121486e-8
06037920045,0.04716072888060904,0.01821866554503567,-0.0018269208231787828,0.0013525469076229291,-1.3012506265391236e-4,4.727747739059195e-6,-6.078549580083451e-8
06037920102,0.03638617535461054,0.0011838889257597793,0.003094748186844183,8.09314386802934e-5,-1.697352658265655e-5,7.126611506758544e-7,-1.0725815169171695e-8
06037920104,0.06903681581264737,0.004193985718457043,0.005261272477907564,2.2464070065801283e-4,-5.324708080992869e-5,2.3444279766270803e-6,-3.306997277118699e-8
06037920106,0.043166098259904466,0.0029149309807053637,0.0023416692451299465,4.799297877585226e-4,-5.5098224976647636e-5,2.0396598160765193e-6,-2.6561890405831284e-8
06037920107,0.0838994196170601,7.196748972817331e-4,0.00946529113898183,-3.7590878176531686e-4,-1.7628553442291705e-5,1.3376642698005685e-6,-2.181660077605302e-8
06037920108,0.03623745561248733,0.016399204576017616,-0.001906731198807245,0.0011316900373299899,-1.0218449191656507e-4,3.590900298867007e-6,-4.547335423756152e-8
06037920109,0.03300208457624424,0.015942381698143403,-0.0018521499822651416,0.0010327628128777397,-9.040654726009911e-5,3.1125677174441097e-6,-3.89435653004782e-8
06037920110,0.06981977955806483,0.014804089977383809,0.004082745873704148,2.2490868383917136e-4,-4.444483683639043e-5,1.8028917232105587e-6,-2.3579503050162595e-8
06037920111,0.031397491365440885,0.019498386850954525,-0.004372795262297663,0.0016496600340500224,-1.4303509209280014e-4,4.974388401646398e-6,-6.257136117677294e-8
06037920112,0.056339526237481646,0.0017578717304336546,0.0051081299992485635,3.9785059236257155e-5,-2.9250125567189113e-5,1.377920052464543e-6,-2.0308113148202918e-8
06037920114,0.03786441332225714,0.005244878109056868,0.002513238085471895,1.8530010483187712e-4,-2.3061006399861806e-5,8.046124475091869e-7,-1.025209998098546e-8
06037920115,0.04060904214388221,0.006859502843118694,0.001954675914667359,3.862151637700184e-4,-4.491445204558067e-5,1.7084073953849636e-6,-2.304571841338626e-8
06037920116,0.057200704696921345,0.007591685028107538,0.003220378869924199,3.9323840148026295e-4,-5.685691579596442e-5,2.3016495890015995e-6,-3.146644345468658e-8
06037920118,0.04753638157356581,0.023600102958886763,-0.003784027573824712,0.001797977725807805,-1.6740954534362666e-4,6.012007906616456e-6,-7.653251591741746e-8
06037920119,0.06532129099756462,0.006972446869968346,0.0036871337304173295,5.493957358210925e-4,-7.925684221428708e-5,3.2386252629809643e-6,-4.424014641303004e-8
06037920303,0.040591319970998456,-2.468179985181182e-4,0.005495024848203519,-5.364475998244544e-4,3.9645748757193065e-5,-1.4505008953187102e-6,1.8712751077138722e-008
06037920312,0.04023759874359009,-0.003278946605717443,0.0054622809538767934,-4.113954772604371e-4,2.2167466068717748e-5,-6.116899901262919e-7,5.500609340959477e-9
06037920313,0.047772457562940185,0.008597217460399872,0.001348534150190732,7.077063176197303e-4,-7.785757793977623e-5,2.943689363647324e-6,-3.894723702648838e-8
06037920314,0.04387513275059754,0.007625746041465807,0.0017612158235861368,4.959977285552927e-4,-5.54555916442595e-5,2.070906475303838e-6,-2.728377808562223e-8
06037920322,0.03993316347786596,0.005863113124596806,0.00158890563552638,5.161717890336477e-4,-5.7586296165925674e-5,2.2057670251085784e-6,-2.9941158727224604e-8
06037920326,0.040220274090328564,0.004690495988452192,0.003399390427823937,-2.817959473741645e-5,-6.089260866974944e-6,2.4325857389260854e-7,-3.5270376790238415e-9
06037920328,0.038472012200283776,0.005959542403683661,0.0033295656529275805,-1.28265705453717e-4,8.265579164261542e-6,-4.1968172907609525e-7,6.490763404587345e-9
06037920329,0.015236123083817584,0.014672404999100903,-0.0029630254097760826,8.794991668635727e-4,-5.98258370721711e-5,1.701274168778166e-6,-1.8592244663275363e-8
06037920330,0.033700484186880576,0.009314218577346923,1.6885825633222961e-4,6.539010653133755e-4,-6.23139254268895e-5,2.2420092833825647e-006,-2.9341646063526242e-8
06037920331,0.03316931236347403,0.017543714234481964,-0.0030132420379759355,0.0013336302020397432,-1.174737446177151e-4,4.115757345523851e-6,-5.220044110046789e-8
06037920332,0.05260948715606712,-0.00185805025987204,0.0066462898139544825,-5.311085152962642e-4,2.611209539294744e-5,-6.735890964966039e-7,6.118106264701488e-9
06037920334,0.03746407164536707,0.002711344018877891,0.002655557529197564,2.2729821114002654e-4,-3.0569256536748826e-5,1.1972593585370084e-6,-1.6743864685057226e-8
06037920336,0.0335132129414643,-0.017636829656181074,0.008568529453726355,-0.0010489136279038913,7.5479888662835e-5,-2.434593899186524e-6,2.7435350758869092e-8
06037920337,0.02500408271856751,-0.010303269808920637,0.006109505317077665,-7.993040835679504e-4,6.809254607446479e-5,-2.4967973052235284e-6,3.135929526221845e-8
06037920338,0.07807583423908274,0.007429169051658942,0.006456429303061608,1.8039542144199205e-5,-4.131825309987065e-5,2.027371840428363e-6,-2.968013052576e-8
06037920339,0.07740932488959801,0.003239038183089571,0.008518587390505743,-5.425078122036975e-4,9.69951300224595e-6,1.546333142486137e-7,-5.389359577889672e-9
06037930101,0.1096141895689289,-0.0041253088889952215,0.015348648021725572,-0.0015772830778707466,7.564393806797466e-5,-1.816626887662439e-6,1.733798707690232e-8
06037930200,0.06036197985871087,-0.012821568942246732,0.009757099591744714,-8.103023621253397e-4,3.747211219600985e-5,-8.870986742381899e-7,7.509928558756443e-9
06037930301,0.04388522029244824,-0.004779321442512415,0.005187703407096065,-1.3558382290778967e-4,-6.397176643097011e-6,4.5522829341454214e-7,-8.243754076295735e-9
06037980008,0.052426394748472493,-0.06412063073871913,0.02484556170744174,-0.0039569880329510376,2.9814952173570764e-4,-9.86306862246865e-6,1.174439159256824e-7
06037980010,0.042211974090194025,-0.030432714780492778,0.013477724106726907,-0.001841132421322344,1.3058888548510498e-4,-4.141576775370767e-6,4.6940429880200385e-8
06037980014,-0.0469490203487243,0.07119662130392575,-0.021996541400767563,0.0029396549844652045,-1.3609740481944224e-4,2.1063799419795913e-6,-1.3837609613643194e-9
06037980015,0.009390780963113495,-0.004730712071249489,0.003623973274067958,-6.891801134271273e-4,7.59883150589628e-5,-3.1011600755348765e-6,4.167017832825972e-8
06037980019,0.04587149218689767,0.007116607090878017,0.0037031274073941714,1.2698931925373457e-4,-2.196408046025431e-5,6.756437313502031e-7,-6.355404160366646e-9
06037980021,0.05989033600912912,-0.027037904946411413,0.012883844019979501,-0.0011615501167893266,5.924008519206547e-5,-1.552981518035641e-6,1.5264173327284252e-8
06037980024,0.024734417676551948,0.043676307750249,-0.011897766574296949,0.00292113008422937,-2.3263147063279043e-4,7.674840332490717e-6,-9.175316453011302e-8
06037980026,-0.016960726391345566,0.07916108105838046,-0.029021959925458203,0.005762683856974981,-4.3408254536647797e-4,1.4115327015138755e-5,-1.6851279606289074e-7
06037980031,0.02745640708041424,-0.01313927810780149,0.005679211963034296,-3.9930785210456275e-4,1.1589831934665516e-5,2.1374442593039623e-7,-1.0957205502425758e-8
06037980033,0.025951236612189833,-0.029632364854346133,0.01040900861172354,-0.0014374806070549992,8.834720130031927e-5,-1.987862773695455e-6,1.0216765363869465e-8
06039000102,0.04125419759622533,-0.018152449422748542,0.009262600404078183,-9.951719091197007e-4,6.42818865363782e-5,-1.958855560131147e-6,2.115771352127044e-8
06039000103,0.043869015138275014,-0.02435171393034432,0.01154213516464082,-0.0014197581082380209,9.619158337468135e-5,-2.986607683344389e-6,3.315670463332283e-8
06039000104,0.042504967120778225,-0.017990765947478664,0.00909038884004393,-9.027153828527903e-4,5.6200062084493644e-5,-1.707271480717301e-6,1.8544172581881892e-8
06039000106,0.03854240535533816,-0.007125151701893426,0.005104245765164063,-1.5361452377481968e-4,-3.3051890130262017e-6,3.4380441058587295e-7,-7.117094375674972e-9
06039000108,0.033409729999489685,-0.011236169848312362,0.0060293818957129946,-4.629695580219045e-4,2.4979782838743353e-5,-6.320907684346154e-7,4.496346267257242e-9
06039000109,0.041176664261289714,-0.015777697519160534,0.00821466527910404,-7.463597447259436e-4,4.307708392110803e-5,-1.2160419177105135e-6,1.1895335748756093e-8
06039000201,0.038334398678314424,-0.01261017716075266,0.006998773752173248,-5.561940188535812e-4,3.120802361127613e-5,-9.033762375016222e-7,9.01754002347423e-9
06039000202,0.0401761369611989,-0.009663433351003059,0.0059990825857788995,-2.952710193630311e-4,6.220418405667289e-6,6.064870543954443e-8,-4.0116192638376894e-9
06039000300,0.03583431897173383,-0.03146289163305586,0.01258074918986838,-0.0017429833597798758,1.247977314592543e-4,-3.909544075248569e-6,4.3054292233565725e-8
06039000400,0.0448711240504935,-0.02169649556450578,0.010693340270918738,-0.0012153317899591045,7.950249836454887e-5,-2.438997206551299e-6,2.6793766217531745e-8
