tract,int,pw1,pw2,pw3,pw4,pw5
06059032054,-30.033772444325592,98.64065014266957,-24.35368155418932,3.3734760362648033,-0.1395469621631755,0.0018299894607163938
06059032055,-7.872439854495662,66.95919126343043,-15.171966014533842,2.1852668575056544,-0.09113523423993442,0.0011959432185250358
06059032056,66.36658812591199,197.01197470737597,-38.05310089597433,6.638921851525804,-0.3216138834390863,0.00484373245572369
06059032057,52.40133601418688,187.7579091763324,-34.136949309976366,5.485587736497228,-0.2579492130659694,0.003809454827846329
06059032058,102.03260455660974,164.39551133372225,-25.561547662623838,4.814218991521084,-0.24521289706766386,0.0038330684717299735
06059032059,74.90699245391437,147.0309445041372,-25.039265507662474,4.758055493972075,-0.23402219797641172,0.0035301652460944105
06059032061,59.54970557821228,128.13922799113436,-21.74165997074721,3.8065987298219706,-0.18641718025371923,0.0028336274947256745
06059042103,6.2166901239713885,175.22655497466874,-35.3805226346171,5.145845108164715,-0.21737323836648595,0.0028886505648394747
06059042106,15.517915674797427,31.88014998400501,-5.162003840785172,0.9261657181837216,-0.04237188768222727,5.948178608366783e-4
06059042107,-19.264189343244638,58.11118298421772,-12.988495315854575,1.636241394332798,-0.05592610294554478,5.480308467592649e-4
06059042108,-58.97939170094396,124.07507924024773,-29.45525067581072,3.5121866282115137,-0.12728625909870195,0.0014276453442962711
06059042109,1.5190018185137713,117.48073629180651,-23.952194693263255,3.456122578773726,-0.1453463091515851,0.001924196584241447
06059042111,47.52575155793832,148.1955352698683,-28.5279598096391,4.770243050754781,-0.22710202034115087,0.003382913809133647
06059042112,64.961607828401,143.83829095713355,-24.463523468259762,4.2900234219994715,-0.2060256842523758,0.003068090357726288
06059042113,21.37088718565879,101.07210989702853,-20.75335025710457,3.346808417106808,-0.15222617204721475,0.0021718455266868395
06059042114,2.497473869347909,83.65337819412834,-17.77757055323267,2.6552874151382517,-0.11376969539478876,0.001532884161761881
06059042201,-1.0385924010182999,130.4582312519264,-27.7779747943801,4.020857327532138,-0.16940008205669368,0.0022492617748112735
06059042203,81.57601810926666,160.94747175885473,-26.19431421499751,4.675656837573997,-0.22115237127934528,0.00322866730535746
06059042205,19.056602216400247,195.01101141968698,-41.89444029552511,6.397063138615354,-0.2949585441140186,0.00431873928341587
06059042206,1.153602817190097,75.33520709464494,-17.63930821246695,2.7833158118065855,-0.12479381264207028,0.0017604910616758715
06059042305,46.65640519976033,89.99168241659395,-14.503701690439248,2.578793330592362,-0.12684562616878065,0.001930835996158798
06059042307,19.371726334334127,137.25494292266904,-28.740123903061516,4.53020894774186,-0.2053288666353492,0.002929639408780926
06059042310,-23.329889205250232,139.76214784338688,-30.83493978140874,4.239305200109955,-0.15547471477980868,0.0016927917442905985
06059042311,33.613876782581116,163.4165691821624,-32.432622932972116,5.096713190618423,-0.23314112702212786,0.003361593139156189
06059042312,-52.64741514367432,162.0012086921218,-37.66452953437732,4.804585783908418,-0.18095128580974354,0.0021185655216237444
