tract,total_tract_vehicles,total_tract_households
06059088702,3761.1139658965785,1448.0323395584837
06059088801,4981.745139994806,2548.6339674326405
06059088802,3252.63768082781,1382.4677979230305
06059088901,3956.598013989847,1633.1202914341663
06059088902,3198.901019846898,1199.6331156040176
06059088903,5295.728165599002,2022.5825764878912
06059088904,3821.0191872172527,1444.2551236900738
06059088905,2983.4247325944657,1272.5412312563121
06059089001,4393.711646725376,1617.5970759494614
06059089003,2179.941683949723,880.4985142417326
06059089004,3910.382301031693,1775.814038007714
06059089102,3832.269482768204,1666.4677973279297
06059089104,2772.6687559304532,1260.552859674716
06059089105,3410.7757355525177,1193.9991033688289
06059089106,2250.17328778362,1003.2496999779836
06059089107,3681.981029247282,1178.3524660109058
06059099202,4884.705841114912,2045.5571630390994
06059099203,3940.331965815738,1447.9403858112469
06059099204,2973.381372205433,1304.796229640446
06059099212,3741.2319492819283,1734.5088777990893
06059099214,2768.272282634315,1319.0420040806441
06059099215,3688.761823842988,1697.2136458875818
06059099216,3501.2596716136354,1483.9378174407398
06059099217,1885.7983166627141,845.1748732267154
06059099220,4416.596226850634,2470.7304745186666
06059099222,3354.913699126685,1538.3143845547634
06059099223,3355.4436548604476,1513.7487258690771
06059099224,2770.6257497799893,1039.553846631352
06059099225,2591.8408074710155,992.8437222623652
06059099226,2879.70617064694,1059.6837804666386
06059099227,3940.6581512490216,1779.7445670596696
06059099229,4642.2476670367005,2317.3462319853697
06059099230,3099.742526485289,1393.243684756758
06059099231,4273.595275049466,1685.1842865364374
06059099232,4167.406201300274,1860.981014707068
06059099233,2669.5123450361207,985.4088744892724
06059099234,2655.6947988912466,1066.968475785463
06059099235,4065.845087979337,2090.6270500566375
06059099237,2646.8041375120083,1113.72245459124
06059099238,3289.9987375447113,1307.9785101068474
06059099239,3245.787754642525,1266.9156015037468
06059099240,4322.488004769092,1977.2281668519458
06059099241,2999.405538276325,1528.247016787405
06059099242,2740.425315316336,1134.2934715091476
06059099243,3484.7449260533162,1661.2257498707763
06059099244,2915.025823616779,1657.2365976751353
06059099245,2515.472309826578,1045.254181332769
06059099246,2598.7727470097116,1128.850392630691
06059099247,1824.4338071690943,749.1291457961339
06059099248,2808.666671645228,1393.250527268978
06059099249,1993.0865595602777,802.2244287101231
06059099250,2128.0769770543748,1008.5130691704798
06059099251,3808.696269763632,2009.671022618762
06059099305,5319.50630485315,2915.350897341827
06059099306,5129.172287967327,2632.2646474324597
06059099307,2044.2524744660898,1172.6511034917341
06059099308,4721.208585577985,2051.5770986796197
06059099309,3888.8863749593647,1939.4957800727236
06059099310,3594.3268550282087,1841.50170605477
06059099311,2869.06855560974,1571.1412332502416
06059099402,4464.621121954202,2054.1939427869283
06059099404,3568.744038907569,1598.593516139576
06059099405,3280.5714895684614,1624.1169996530737
06059099406,3392.402530339787,1638.9577033865046
06059099407,1891.9475979449282,866.6887020902292
06059099408,3486.7375072528557,1634.2290443858544
06059099410,3014.3776084593264,1630.5771354201245
06059099411,3986.3777585961257,2062.3626633235385
06059099412,3620.1218342679836,1841.3033746376927
06059099413,5656.7315482844715,2983.8833164962757
06059099415,4468.121103918267,1827.365679618992
06059099416,4333.152617729101,2294.848048407686
06059099417,4002.457240375097,1996.5350354208815
06059099502,352.6676495045645,174.17825265127595
06059099504,2174.1416170355737,915.7465416601062
06059099506,862.0048377568414,463.23751342249113
06059099508,3599.449338031692,1875.828847875269
06059099509,2653.1982655660513,2006.6720881793653
06059099510,3381.208584985885,2688.290021472013
06059099511,2846.402345135269,1606.9355427402804
06059099512,2486.2418870419033,1353.7641099860537
06059099513,2111.6187650876514,1106.0038690840124
06059099514,4443.415466248594,2074.34730062292
06059099601,4238.33402843542,1903.4930873650076
06059099602,2425.3239698957846,1071.0847508266477
06059099603,5004.971648234904,2238.8915551837076
06059099604,2860.2938442105346,1154.7723044962545
06059099605,3686.87780024621,1855.150265384471
06059099701,3733.6987410387637,1662.7299190660758
06059099702,5417.704681640476,2295.444208888467
06059099703,4210.238324227734,2041.2467023009826
06059099801,3789.6323910995775,1595.431057353695
06059099802,3114.244196099636,1628.289088048856
06059099803,3181.1511097724465,1528.6612173181343
06059099902,2973.581333951893,1225.8544852291418
06059099903,3595.0984566657935,1428.0524601848977
06059099904,3714.4434747054106,1795.2300310128699
06059099905,2723.896911622307,1273.4612691968289
06059099906,4027.9395132874583,1530.849119765193
06059110001,3508.1016950206126,1487.8008894988013
06059110003,2250.933428323119,1050.6933611433062
06059110004,3811.481487491221,1637.251081950517
06059110005,2389.9835242241543,1119.3083337797186
06059110006,2477.118241374335,1085.4305215969298
06059110007,4454.417580263978,1719.4566738146202
06059110008,3526.3701919454525,1605.0000819924735
06059110010,3531.911232302139,1361.99612873585
06059110011,2098.0922895788417,970.6962658267265
06059110012,3886.3831849313797,1672.6408201890115
06059110014,3337.2671872110573,1723.823584898158
06059110015,2569.5580933753336,1078.4667787916924
06059110102,4381.731858248206,1710.8963939884757
06059110104,3997.07765199987,1752.8478352046775
06059110106,2607.523198744171,1165.1972977903526
06059110108,1898.0440691765039,991.2833941441565
06059110109,3756.766264539059,1703.5719900168992
06059110110,3890.5846921823136,1783.4347328691492
06059110111,4313.802477960195,1827.8816221124164
06059110113,1717.7015708647723,661.0982114163781
06059110114,3628.8958956828374,1397.8468054584716
06059110115,2837.2431919724886,1105.4569019386888
06059110116,3238.5253608290823,1305.5814575641557
06059110117,4094.1756141153232,1984.5954247188404
06059110118,2045.748281289993,719.7638528287852
06059110201,5365.565864389429,2428.748697477325
06059110202,4677.637221900598,2183.653139826247
06059110203,4116.343461490091,1681.1588799919984
06059110301,5037.457796799577,2033.9838207432983
06059110302,4194.442939798709,1596.907434336661
06059110303,3293.705791555867,1427.7664578210056
06059110304,3473.72637412179,1277.3963202433329
06059110401,3427.2910360724322,1345.7265247004937
06059110402,3306.939604378472,1342.671615826274
06059110500,5150.112836482521,2256.3787386512568
06059110603,4724.789460034702,2389.867588189342
06059110604,6450.393900501088,2589.7179580093043
06059110605,4763.058967407241,2170.9157648177065
06059110606,2589.8363207220077,1189.5456732268635
06059110607,2968.4057017756118,1309.3212076470952
06061020104,845.5185143805672,456.06979530723135
06061020105,962.3006406358809,517.8780741557977
06061020106,1078.809221837141,560.5242497749598
06061020107,2286.211817529066,1178.3115666849649
06061020200,6424.469062896982,2688.5709853543294
06061020300,3315.5022919865946,1981.8658853903028
06061020401,1622.192469118126,949.4165480796207
06061020402,3120.2427471399783,1413.5263575050133
06061020501,3025.5205307953793,1161.9593358347834
06061020502,3978.272466175641,1677.4911573455267
06061020601,6578.325498936215,2627.0409327633233
06061020602,7883.153105915483,2988.803078967957
06061020604,5485.07261993699,2278.92954144803
06061020605,4827.074468089392,2027.8055018993573
06061020606,3655.0404979018367,1426.066573198211
06061020710,3504.144274232437,1611.2066618814665
06061020711,2673.1422855210794,1557.802465712151
06061020712,2613.2117109565775,1269.4503854592856
06061020713,1879.4412712901712,1004.9199585145886
06061020714,3072.8406348008493,1354.975689243171
06061020715,2490.5694940593216,1105.9885688910447
06061020717,3248.4955923230355,1623.005825564205
06061020805,2862.216646639019,1585.1792856876227
06061020806,2691.7386214030503,1486.3292196775924
06061020901,1665.2932498916934,972.044847570621
06061020908,4854.999042198844,2489.097625442806
06061021003,4750.713937820138,2365.7199133413446
06061021034,2909.827952073342,1280.2271852467736
06061021035,5577.7898809068,2289.5087288519635
